Source,Tweets,len,ID,Date,Source,Likes,RTs,SA
Taiwan,"[PHOTO]Horseshoe crab
https://t.co/TGLANY9RHP https://t.co/qS95qY05pB",69,967972000000000000,2/26/2018 4:00,TweetDeck,4,1,0
Taiwan,"[PHOTO]Tennis champions
https://t.co/awu9gh6Yqr https://t.co/AAwsMSAaDE",71,967957000000000000,2/26/2018 3:00,TweetDeck,3,3,0
Taiwan,"In tears and joy, Japanese alumna revisits school after 72 years
https://t.co/FnyIjdmMg3 https://t.co/PqFShHk73L",112,967942000000000000,2/26/2018 2:00,TweetDeck,5,1,1
Taiwan,"228 Incident records could join world holocaust history: editor
https://t.co/G9AslKomgs https://t.co/gznnsVCL9k",111,967927000000000000,2/26/2018 1:00,TweetDeck,5,5,0
Taiwan,"Revival of Hsieh-Peng pairing may be over after it just began
https://t.co/pz4U3HFFGF https://t.co/QzahxyJXkC",109,967912000000000000,2/26/2018 0:00,TweetDeck,4,3,0
Taiwan,"Former Taiwanese Olympian 57th at Tokyo Marathon
https://t.co/4R0wJVqn94 https://t.co/iWTsc4t7QW",96,967776000000000000,2/25/2018 15:00,TweetDeck,3,2,0
Taiwan,"Taiwan joins in commemorating tragedy of Holocaust
https://t.co/tSto0nFbl8
#Holocaust #Taiwan https://t.co/D3M6KdDYv1",117,967768000000000000,2/25/2018 14:29,TweetDeck,10,3,0
Taiwan,"Myanmarese burn victim to receive surgery for free in Taiwan
https://t.co/HysSvNUTCQ https://t.co/skWiNDVCBx",108,967763000000000000,2/25/2018 14:05,TweetDeck,9,5,1
Taiwan,"Air Force to probe alleged F-16 breach
https://t.co/kO3mMQ3oTI https://t.co/jzH4nzg7Rt",86,967746000000000000,2/25/2018 13:00,TweetDeck,2,1,-1
Taiwan,"Taiwan cancels Hakka event in Mauritius due to Chinese oppression
https://t.co/N47JThEMMb https://t.co/YOpXkfylAt",113,967731000000000000,2/25/2018 12:00,TweetDeck,12,4,-1
Taiwan,"Taiwan loses to unbeaten Aussies in FIBA Asian qualifiers
https://t.co/vPkqdhJTMM https://t.co/VC7UybIXWd",105,967722000000000000,2/25/2018 11:26,TweetDeck,3,3,-1
Taiwan,"CPC to raise fuel prices by NT$0.4 per liter
https://t.co/4gXT111lzY
#CPC #gasoline #diesel https://t.co/P2TiZ23z1q",115,967686000000000000,2/25/2018 9:00,TweetDeck,0,0,0
Taiwan,"Last bodies of Hualien earthquake disaster recovered
https://t.co/PzRxHHjHxA
#Hualien #earthquake https://t.co/EcLkKkzm9e",121,967672000000000000,2/25/2018 8:07,TweetDeck,3,2,0
Taiwan,"Poor air quality recorded in most parts of western Taiwan
https://t.co/M297NDQ3BF https://t.co/i4oGytNrtQ",105,967671000000000000,2/25/2018 8:00,TweetDeck,4,2,1
Taiwan,"Wet weather forecast for Taiwan Sunday
https://t.co/PjyGD5EUXd https://t.co/18t3hSwPyf",86,967655000000000000,2/25/2018 6:59,TweetDeck,2,1,-1
Taiwan,"[PHOTO] Cherry blossoms in full bloom
https://t.co/fnYwEiFK47 https://t.co/XVIfw3neeY",85,967625000000000000,2/25/2018 5:00,TweetDeck,16,8,1
Taiwan,"[PHOTO] Aesthetic makeover
https://t.co/bXTyAvy9k7 https://t.co/WBPMguX7Y9",74,967610000000000000,2/25/2018 4:00,TweetDeck,2,0,0
Taiwan,"Balloons banned at lantern festival in Taipei
https://t.co/fSfA3mzq17 https://t.co/2JXdZZutCl",93,967580000000000000,2/25/2018 2:00,TweetDeck,5,1,0
Taiwan,"Apple overtakes Asustek as 4th largest notebook supplier
https://t.co/Y2zLeh9uVb https://t.co/iSpeMkPTE1",104,967565000000000000,2/25/2018 1:00,TweetDeck,1,0,0
Taiwan,"Sentiment toward economy improves slightly in February: survey
https://t.co/2kzFQUCTvv https://t.co/Lzc2LzjqS6",110,967414000000000000,2/24/2018 15:00,TweetDeck,1,0,-1
Taiwan,"Holocaust memorial activities to be held in Taipei Sunday
https://t.co/aXlRlDUI83 https://t.co/Ci534y0vMg",105,967406000000000000,2/24/2018 14:30,TweetDeck,6,4,0
Taiwan,"10 Vietnamese arrested in prostitution ring bust
https://t.co/jkqJSXQpyE https://t.co/Lxm79NYfZK",96,967399000000000000,2/24/2018 14:00,TweetDeck,2,0,0
Taiwan,"Taiwanese looking at 7 years in Indian jail for alleged smuggling
https://t.co/2PEYYdymxI https://t.co/JPwHMaDMzW",113,967384000000000000,2/24/2018 13:00,TweetDeck,0,0,-1
Taiwan,"Civic groups take to streets to mark anniversary of 228 Incident
https://t.co/1GjHEd9Dl5 https://t.co/9eDkbPB0SA",112,967376000000000000,2/24/2018 12:30,TweetDeck,0,3,0
Taiwan,"Taiwan-registered fishing boat detained by Indonesian Coast Guard
https://t.co/RyPNDHUL3U https://t.co/19cJW1d1Du",113,967369000000000000,2/24/2018 12:00,TweetDeck,1,0,0
Taiwan,"Taiwan's govt to act if collusion proven in toilet paper price hikes
https://t.co/13ZbfvF8Gs https://t.co/9M5Lu4SmCn",116,967353000000000000,2/24/2018 11:00,TweetDeck,1,0,-1
Taiwan,"Additional fast trains to boost tourism for quake-hit Hualien
https://t.co/GTcNePuHj2 https://t.co/mTzILhCcf5",109,967338000000000000,2/24/2018 10:00,TweetDeck,5,10,1
Taiwan,"Taiwan records 30th straight quarter of net financial account outflow
https://t.co/Xctj8WeUiF https://t.co/CTLvj3VCKG",117,967323000000000000,2/24/2018 9:00,TweetDeck,4,2,1
Taiwan,"Taipei Lantern Festival to promote stray dog adoption
https://t.co/0KJk7J1cbg https://t.co/MX207djcM6",101,967308000000000000,2/24/2018 8:00,TweetDeck,15,2,0
Taiwan,"Taiwan's table tennis team eliminated from world cup in London
https://t.co/1cdegBDub6 https://t.co/9nFaFtoMYp",110,967284000000000000,2/24/2018 6:22,Twitter Web Client,2,1,0
Taiwan,"Taiwan's Hsieh advances to finals of women's doubles in Dubai
https://t.co/V7NqhcypWT https://t.co/8Mf3wF9qvW",109,967283000000000000,2/24/2018 6:21,Twitter Web Client,6,3,0
Taiwan,"U.S. sanctions against Pyongyang involve Taiwanese national, companies
https://t.co/4S3RuDrhbz https://t.co/qAoyhxtpjE",118,967281000000000000,2/24/2018 6:10,Twitter Web Client,3,4,0
Taiwan,"FormoSat-5 set to officially enter service in September
https://t.co/WoxIxQLnhK https://t.co/uupQGb7i68",103,967263000000000000,2/24/2018 5:00,TweetDeck,6,6,0
Taiwan,"Reshuffle a response to Taiwan sovereignty supporters: analysts
https://t.co/FF6iPFKZeg https://t.co/5qjHlTlz1Z",111,967240000000000000,2/24/2018 3:30,TweetDeck,5,3,0
Taiwan,"Charity founder highlights plight of stateless children
https://t.co/49xDa0tCnz https://t.co/tbSt2k99Zl",103,967233000000000000,2/24/2018 3:00,TweetDeck,3,0,0
Taiwan,"Taiwanese tennis player advances to finals in Dubai championships
https://t.co/CWDHVIfzHP
#tennis #Dubai https://t.co/XKZN4zQJaN",128,967225000000000000,2/24/2018 2:30,TweetDeck,8,3,0
Taiwan,"Ministry of Culture investigating company for alleged fraud
https://t.co/txGXjRstxY https://t.co/4JwRhpnbsK",107,967218000000000000,2/24/2018 2:00,TweetDeck,3,1,-1
Taiwan,"Five suspects arrested for telecom fraud in central Taiwan: CIB
https://t.co/UdCgpNF6Cv https://t.co/rmLU4vfnXi",111,967210000000000000,2/24/2018 1:30,TweetDeck,3,1,0
Taiwan,"Taiwan has world's 2nd-largest distant-water fishing fleet
https://t.co/uJqciYAIzW https://t.co/soNEXGr2bs",106,967202000000000000,2/24/2018 1:00,TweetDeck,2,3,-1
Taiwan,"Defense Ministry gets new deputy chief
https://t.co/5w9urVDCYa https://t.co/gJDFLEZBcV",86,967187000000000000,2/24/2018 0:00,TweetDeck,6,3,1
Taiwan,"Taiwan's table tennis team advances to quarterfinals in London
https://t.co/TSPDAkfvCG https://t.co/H9h7iAPAk2",110,967172000000000000,2/23/2018 23:00,TweetDeck,2,1,0
Taiwan,"Taiwan replaces foreign minister, China policy chief (update)
https://t.co/nX4PPJ6lJn https://t.co/m0EncO30dL",109,967051000000000000,2/23/2018 15:00,TweetDeck,2,2,-1
Taiwan,"Yen chosen as new defense minister for his experience: official
https://t.co/srIz8fccSO https://t.co/MYshOaCzqK",111,967044000000000000,2/23/2018 14:30,TweetDeck,1,0,1
Taiwan,"#MOEA announces household solar power production project
https://t.co/QJIlKfnUcy https://t.co/Jb2lXTEQlq",104,967036000000000000,2/23/2018 14:00,TweetDeck,3,3,0
Taiwan,"Control Yuan passes motion to impeach officers for missile firing
https://t.co/B2DefnE2KC https://t.co/hNqGgFfvYr",113,967021000000000000,2/23/2018 13:00,TweetDeck,1,0,0
Taiwan,"Ministry of Labor speeds up approval of migrant worker applications
https://t.co/mUf1G8ZhBG https://t.co/d7kT76AzwO",115,967006000000000000,2/23/2018 12:00,TweetDeck,1,0,0
Taiwan,"Taiwan gains first win in FIBA World Cup Asian Qualifiers
https://t.co/i7PFY6P7U8
#FIBA #Asianqualifiers #Taiwan… https://t.co/UuFGo2Q8Tg",137,966999000000000000,2/23/2018 11:30,TweetDeck,4,1,1
Taiwan,"Countrywide raids seize 4,000kg of illicit drugs
https://t.co/Z3ji1iniWX https://t.co/MLa610V9AM",96,966991000000000000,2/23/2018 11:00,TweetDeck,1,0,0
Taiwan,"Domestic fuel prices expected to stop 3rd straight week of fall
https://t.co/GVmuYaP1z1 https://t.co/WyDc5SZRli",111,966976000000000000,2/23/2018 10:00,TweetDeck,0,0,1
Taiwan,"Taiwan offers Chinese language courses at Philippines' university
https://t.co/0PJpPUpiR6 https://t.co/BwrFyTPmqR",113,966961000000000000,2/23/2018 9:00,TweetDeck,5,3,1
Taiwan,"Government reshuffle lineup announced
https://t.co/iW8MGDZOJb https://t.co/KQ0yEZdtHB",85,966949000000000000,2/23/2018 8:12,Twitter Web Client,1,1,0
Taiwan,"MediaTek joins Amazon, Facebook and Microsoft in AI development
https://t.co/zpoxvi66Ki https://t.co/1p7NRSt7xr",111,966946000000000000,2/23/2018 8:00,TweetDeck,0,1,0
Taiwan,"Government reshuffle involves national security heads
https://t.co/txtAnJAh4F https://t.co/PfLNwfiJXS",101,966943000000000000,2/23/2018 7:48,Twitter Web Client,2,1,0
Taiwan,"Taiwan drops to 6th in world men's baseball rankings
https://t.co/vo4m8gJX0T https://t.co/Cr1nVWVQSD",100,966933000000000000,2/23/2018 7:11,Twitter Web Client,1,1,0
Taiwan,"Taiwan's defense minister Feng stepping down
https://t.co/eL4LMuqVD5 https://t.co/zyt0OU7Yb7",92,966916000000000000,2/23/2018 6:00,TweetDeck,5,2,-1
Taiwan,"Taiwan to replace its labor minister with a deputy: source
https://t.co/ftws0RhPPW https://t.co/iqj5kSm9UD",106,966900000000000000,2/23/2018 5:00,TweetDeck,1,2,0
Taiwan,"Taipei's 2018 Yangmingshan Flower Festival kicks off
https://t.co/xI1mqD04FP https://t.co/w2MiNe3hEC",100,966885000000000000,2/23/2018 4:00,TweetDeck,14,6,0
Taiwan,"Taiwan rejects Chinese official's request to visit
https://t.co/LHp5VcpVWQ https://t.co/INQF1DLtAr",98,966855000000000000,2/23/2018 2:00,TweetDeck,5,1,0
Taiwan,"U.S. had plan to take over Taiwan after World War II: historian
https://t.co/BdEdZsDq7W https://t.co/L88OLzksQh",111,966840000000000000,2/23/2018 1:00,TweetDeck,14,7,0
Taiwan,"Japanese tour operator invests in Taiwan travel platform
https://t.co/pfFcWDdOnz https://t.co/MRJW5PlF0B",104,966825000000000000,2/23/2018 0:00,TweetDeck,6,3,0
Taiwan,"Taiwan filmmaker wins best director at London Filmmaker Festival
https://t.co/8CBMXK3VkO https://t.co/O3Z1zlBQzp",112,966689000000000000,2/22/2018 15:00,TweetDeck,10,5,1
Taiwan,"Team behind Taiwan's FormoSat-5 satellite to meet with President Tsai
https://t.co/mVGSfrkMno https://t.co/Bpwgl2Moyp",117,966686000000000000,2/22/2018 14:48,Twitter Web Client,2,2,-1
Taiwan,"Taiwanese tennis players advance to semifinals in Dubai championships
https://t.co/5tg7GDbgFA
#tennis https://t.co/rbmpOEtgeL",125,966674000000000000,2/22/2018 14:00,TweetDeck,9,3,0
Taiwan,"Winning numbers for Thursday's Taiwan lotteries
https://t.co/EbPsdXKdDE https://t.co/IO81TcPccQ",95,966667000000000000,2/22/2018 13:33,TweetDeck,4,1,1
Taiwan,"Fewer migrant workers in Taiwan unaccounted for in 2017
https://t.co/21yCwdbxYZ https://t.co/4VJImWLJOV",103,966659000000000000,2/22/2018 13:00,TweetDeck,1,0,0
Taiwan,"Riders of public bicycles in 4 cities to enjoy free insurance
https://t.co/05NRCnr6C6 https://t.co/rxxew8nQ1E",109,966644000000000000,2/22/2018 12:00,TweetDeck,2,1,1
Taiwan,"Four Taiwanese sentenced to over 16 years in Thai prison for fraud
https://t.co/NGkzgdmjxk https://t.co/c4ljWwFFQD",114,966629000000000000,2/22/2018 11:00,TweetDeck,0,2,0
Taiwan,"Apple, Samsung dominate Taiwan smartphone market in 2017
https://t.co/5ddRt8iL5d
#Apple #Samsung https://t.co/kUSdZOjdwV",120,966614000000000000,2/22/2018 10:00,TweetDeck,1,1,0
Taiwan,"Taiwan aiming to attract more foreign investment: premier
https://t.co/n1AuaNA2RK https://t.co/T9hisxV2nZ",105,966598000000000000,2/22/2018 9:00,TweetDeck,7,3,1
Taiwan,"AI talent in high demand in Taiwan: job bank
https://t.co/63NvrCzq4F https://t.co/x3hfAokQ5p",92,966583000000000000,2/22/2018 8:00,TweetDeck,2,1,1
Taiwan,"Air New Zealand to resume direct flights to Taiwan
https://t.co/UwoHLCZj34 https://t.co/ZNTxYeQRV7",98,966570000000000000,2/22/2018 7:07,Twitter Web Client,18,8,1
Taiwan,"Stranded Panama-registered vessel freed after 18 days
https://t.co/xRowTXMbQ4 https://t.co/OZvgS4qBgv",101,966553000000000000,2/22/2018 6:00,TweetDeck,2,0,0
Taiwan,"Taiwan ranks 29th least corrupt on global corruption index
https://t.co/rJuWWIacwb https://t.co/BNySIqO2xm",106,966545000000000000,2/22/2018 5:26,Twitter Web Client,4,4,-1
Taiwan,"Civic groups to mark 71st anniversary of 228 Incident
https://t.co/eEgsrh0PpO https://t.co/sj6ksS9SVV",101,966538000000000000,2/22/2018 5:00,TweetDeck,1,2,0
Taiwan,"[PHOTO]Planting millet
https://t.co/SfHQu9NTd7 https://t.co/eKGpndQXxp",70,966523000000000000,2/22/2018 4:00,TweetDeck,2,1,0
Taiwan,"[PHOTO]Cherry blossom
https://t.co/KFWRJ3iZz9 https://t.co/8VBXYS7saK",69,966508000000000000,2/22/2018 3:00,TweetDeck,7,3,0
Taiwan,"Traffic controls for Yangmingshan flower season to begin at weekend
https://t.co/vG9HWCFGxy https://t.co/7HEKAGrzkC",115,966500000000000000,2/22/2018 2:30,TweetDeck,2,2,0
Taiwan,"[PHOTO]Pit stop
https://t.co/o4W1YcVf7G https://t.co/l0gU3ytcBY",63,966493000000000000,2/22/2018 2:00,TweetDeck,8,2,0
Taiwan,"[PHOTO]Panda play
https://t.co/0G7kblH17D https://t.co/rzBqsrby0b",65,966478000000000000,2/22/2018 1:00,TweetDeck,3,1,0
Taiwan,"Magnitude 5.6 quake rocks eastern Taiwan
https://t.co/wUIDJJhhb1 https://t.co/JKyjRuzHqh",88,966470000000000000,2/22/2018 0:28,Twitter Web Client,5,6,0
Taiwan,"Acer expects to benefit from Philippines infrastructure construction
https://t.co/PYVnnuMmoH https://t.co/3TrtP5xeTR",116,966463000000000000,2/22/2018 0:00,TweetDeck,4,0,0
Taiwan,"PLA air force unit passes through Bashi Channel
https://t.co/LqRJYvM6UN https://t.co/YFf9cO3TZQ",95,966334000000000000,2/21/2018 15:30,TweetDeck,0,1,0
Taiwan,"Taiwan shares soar to end above 10,700 points
https://t.co/R2IDr57Mpq https://t.co/PsO28k2mhR",93,966333000000000000,2/21/2018 15:23,TweetDeck,0,0,0
Taiwan,"Chung-Shan Institute, EVA Airways fall short on disabled hiring
https://t.co/09nvR46OX6 https://t.co/1NdNaV245Y",111,966327000000000000,2/21/2018 15:00,TweetDeck,0,1,-1
Taiwan,"Insider trading charges dropped against ex-Academia Sinica head
https://t.co/6YltTcwSMZ https://t.co/JqpY941OdZ",111,966319000000000000,2/21/2018 14:30,TweetDeck,1,1,0
Taiwan,"Business mediation proposed as answer to M503 flight route dispute
https://t.co/3iARdEOHFD
#M503 https://t.co/FcYqB2Woj0",120,966312000000000000,2/21/2018 14:00,TweetDeck,0,0,0
Taiwan,"Chen Nan-kuang appointed central bank deputy governor
https://t.co/PP81NSNHxC https://t.co/n90ZZhjbll",101,966304000000000000,2/21/2018 13:31,TweetDeck,0,1,0
Taiwan,"Winning numbers of Wednesday's Taiwan lotteries
https://t.co/SNPTcMXUY8 https://t.co/AYwzyvneC0",95,966298000000000000,2/21/2018 13:07,TweetDeck,1,0,1
Taiwan,"Taiwan will stand with U.S. for regional peace: president
https://t.co/moE7uZguK5 https://t.co/ksCThhbIzl",105,966296000000000000,2/21/2018 13:00,TweetDeck,10,8,0
Taiwan,"Indonesian man falls from train platform at Zhongli station
https://t.co/Ypu34dbEO4 https://t.co/jeJIZ3VMY1",107,966292000000000000,2/21/2018 12:42,TweetDeck,0,1,0
Taiwan,"China-based Taiwanese businesses warned of tense U.S.-China relations
https://t.co/Ix0Xrj3Nx1 https://t.co/LJWl4LGtZF",117,966281000000000000,2/21/2018 12:00,TweetDeck,4,1,-1
Taiwan,"Liberty Times: Turn around Taiwan
https://t.co/GViYUdZdpK https://t.co/AWFg1s8WKa",81,966277000000000000,2/21/2018 11:44,TweetDeck,2,1,0
Taiwan,"Rally urges government to observe principle of university autonomy
https://t.co/7ZkIRx75Ey https://t.co/wLgaXyR422",114,966275000000000000,2/21/2018 11:34,TweetDeck,0,0,0
Taiwan,"'Goodwill' to decide future cross-strait ties: President
https://t.co/xKHfUT5GSY https://t.co/4iz7DP1BxH",104,966274000000000000,2/21/2018 11:30,TweetDeck,2,3,0
Taiwan,"Taichung trying to restore old city charm
https://t.co/pCisZNm3kZ
#Taichung https://t.co/OHTuroLY2d",99,966259000000000000,2/21/2018 10:31,TweetDeck,6,1,1
Taiwan,"Flags flown at half-mast across Taiwan to mourn Hualien quake victims
https://t.co/bnxXCJQ2LT https://t.co/BdI7AeRSvZ",117,966254000000000000,2/21/2018 10:11,TweetDeck,5,2,-1
Taiwan,"Taiwanese in Indonesia contribute to Hualien quake relief
https://t.co/tDSHiTxjwN https://t.co/8c72S3adBC",105,966251000000000000,2/21/2018 10:00,TweetDeck,1,0,0
Taiwan,"Over 9,000 people seek emergency flu treatment Sunday
https://t.co/T30XBscVy2 https://t.co/TlCFIcctd9",101,966236000000000000,2/21/2018 9:00,TweetDeck,0,0,0
Taiwan,"U.S. delegation pledges support for Taiwan's self defense
https://t.co/KGMj1lqdEx https://t.co/DThVSawcsG",105,966236000000000000,2/21/2018 8:58,TweetDeck,7,2,0
Taiwan,"8 Taiwanese women competing in Singapore golf championship
https://t.co/IsJPOY9tMR https://t.co/DDxetY6kEw",106,966221000000000000,2/21/2018 8:00,TweetDeck,0,1,0
Taiwan,"Water supply to 350,000 households in Tainan to be suspended
https://t.co/ocR2Bx3LeF https://t.co/TUt1bPhnI2",108,966206000000000000,2/21/2018 7:00,TweetDeck,0,0,0
Taiwan,"Poor air quality recorded in central, southern Taiwan
https://t.co/FupVvlmKQ0 https://t.co/UEJzkHnBe9",101,966203000000000000,2/21/2018 6:48,TweetDeck,5,5,-1
Taiwan,"[PHOTO] Road sign for phubbers
https://t.co/fgF05Bk5pm https://t.co/kQ4yUtmUrV",78,966176000000000000,2/21/2018 5:00,TweetDeck,3,1,0
Taiwan,"Economic Daily News: Electric cars key to reviving domestic auto market
https://t.co/9hsjOU5jPu https://t.co/dNH55XFxZr",119,966130000000000000,2/21/2018 2:00,TweetDeck,0,0,1
Taiwan,"[PHOTO] New skateboard rinks
https://t.co/IyPADVLT8L https://t.co/uxVCB1zAdM",76,966115000000000000,2/21/2018 1:00,TweetDeck,4,3,1
Taiwan,"Five Taiwan nationals arrested for telecom fraud in Malaysia
https://t.co/bWDRvIzIr6 https://t.co/ue5kthcgvr",108,965964000000000000,2/20/2018 15:00,TweetDeck,1,2,0
Taiwan,"Hsinchu County looking to turn used diapers 'into gold'
https://t.co/6vTYO1HREa https://t.co/2zqeoThVnE",103,965949000000000000,2/20/2018 14:00,TweetDeck,10,7,0
Taiwan,"Taiwanese-American throws hat in ring for Congressional bid
https://t.co/mZqk2PZfV6 https://t.co/bGTqkZCsVn",107,965934000000000000,2/20/2018 13:00,TweetDeck,6,5,0
Taiwan,"Tulip display in Taipei draws thousands over Lunar New Year
https://t.co/mrLdghSekY https://t.co/lqfqsF31KO",107,965919000000000000,2/20/2018 12:00,TweetDeck,4,5,1
Taiwan,"Taichung MRT Green Line enters systems integration stage
https://t.co/29CJtC7O1a https://t.co/b3CqV46Ajj",104,965889000000000000,2/20/2018 10:00,TweetDeck,7,6,-1
Taiwan,"NT$658 million Power Lottery winning ticket sold in Tainan
https://t.co/K2WyF2fKdB https://t.co/T6y2mqXxgm",106,965881000000000000,2/20/2018 9:30,TweetDeck,5,0,1
Taiwan,"Taipei metro publishes standard earthquake response protocol
https://t.co/uekRuX1JrO https://t.co/HKSqu9YqbR",108,965873000000000000,2/20/2018 8:57,TweetDeck,1,0,0
Taiwan,"Miaoli senior recognized for 39 years of charitable work
https://t.co/9bc90yinOj https://t.co/H5qdM2xCSF",104,965828000000000000,2/20/2018 6:00,TweetDeck,6,1,1
Taiwan,"Exhibition in Taichung features nation's first 'trademarked' canal
https://t.co/xxC9LmAv4W https://t.co/p8pajfA1zF",114,965815000000000000,2/20/2018 5:05,Twitter Web Client,3,1,1
Taiwan,"Acclaimed journalism professor Cheng Jim-ming dies at 82
https://t.co/s8taIgDBXw https://t.co/kyVW1aF8KQ",104,965783000000000000,2/20/2018 3:00,TweetDeck,2,0,0
Taiwan,"[PHOTO]Great outdoors
https://t.co/s46vG1ScWW https://t.co/ysEF2Wx7cV",69,965768000000000000,2/20/2018 2:00,TweetDeck,1,1,1
Taiwan,"[LEGO selfie]
https://t.co/jzlKTWWFW7 https://t.co/ZVDzaVYEEn",61,965753000000000000,2/20/2018 1:00,TweetDeck,2,2,0
Taiwan,"[PHOTO]Special treat
https://t.co/V1tmtGATFx https://t.co/GZVqzAOiY8",68,965738000000000000,2/20/2018 0:00,TweetDeck,8,0,1
Taiwan,"Cloud Gate dancers safe after strong quakes in Mexico
https://t.co/EzTAng4mbY https://t.co/sYNBBpQHVL",101,965602000000000000,2/19/2018 15:00,TweetDeck,4,2,1
Taiwan,"Taiwan monitoring reported China-Vatican bishop appointment deal
https://t.co/ClgEaz1G7z https://t.co/4lx3wRper6",112,965587000000000000,2/19/2018 14:00,TweetDeck,4,1,0
Taiwan,"Winning numbers for Monday's Taiwan lotteries
https://t.co/B9jXAC7sx1 https://t.co/STzshtXhrT",93,965576000000000000,2/19/2018 13:19,TweetDeck,2,1,1
Taiwan,"Communications with U.S. smooth despite statement: Taiwan envoy
https://t.co/fxEDgesa2W https://t.co/rYiDdbD5Gj",111,965572000000000000,2/19/2018 13:00,TweetDeck,4,3,1
Taiwan,"Car liability insurance premiums to rise for drunk drivers
https://t.co/xgtbHvyRYt https://t.co/BAs3cTYjLA",106,965557000000000000,2/19/2018 12:00,TweetDeck,2,0,-1
Taiwan,"Colder weather looming later this week
https://t.co/FXfPpdvMu9 https://t.co/WeIfr0c3Wk",86,965541000000000000,2/19/2018 11:00,TweetDeck,4,2,0
Taiwan,"Taipei 101 to host Towerrunning World Championships in May
https://t.co/5ecEA3VNBm https://t.co/YpogL974ZD",106,965526000000000000,2/19/2018 10:00,TweetDeck,3,0,0
Taiwan,"Battle rappers from the Philippines premiere in Taiwan
https://t.co/yuZfE4tkRS
#hiphop #rap #battlerap #Laklakan1… https://t.co/YyezV3vCDk",138,965526000000000000,2/19/2018 9:57,TweetDeck,3,3,0
Taiwan,"Retired teacher turns to breeding fish
https://t.co/FCJdavm5oy https://t.co/2KlRwbIIEe",86,965511000000000000,2/19/2018 9:00,TweetDeck,3,0,0
Taiwan,"Ex-diplomat turns jade-collecting hobby into life-long pursuit
https://t.co/iw0zcyQz4G https://t.co/1xWRZJSMXD",110,965496000000000000,2/19/2018 8:00,TweetDeck,1,1,-1
Taiwan,"Magnitude 4.4 quake strikes central Taiwan
https://t.co/pH2ltBsqF7 https://t.co/nzjQYaGOoq",90,965478000000000000,2/19/2018 6:49,TweetDeck,10,8,0
Taiwan,"President concludes tour of 18 temples around Taiwan
https://t.co/WpjI7ZBYem https://t.co/T4vB3jEWsr",100,965191000000000000,2/18/2018 11:45,Twitter Web Client,5,1,0
Taiwan,"Nanya ranks No. 4 DRAM supplier in Q4
https://t.co/XW5KtGDXsc https://t.co/XSoQrN1AsA",85,965173000000000000,2/18/2018 10:36,Twitter Web Client,2,0,0
Taiwan,"Arcade claw machines: turning simple game into business opportunity
https://t.co/wWXPiMsY7g https://t.co/8qPyFMMq1B",115,965152000000000000,2/18/2018 9:12,Twitter Web Client,8,2,-1
Taiwan,"Weighting cut by MSCI could drain NT$1.1 billion out of Taiwan
https://t.co/7i5YU0Rjhj https://t.co/vLpHHVuHbF",110,965152000000000000,2/18/2018 9:11,Twitter Web Client,0,0,0
Taiwan,"Ex-English teacher returns to Taipei with cultural exchange mission
https://t.co/WEPGsL1nuh https://t.co/LJ7oaZYcXw",115,965142000000000000,2/18/2018 8:31,Twitter Web Client,5,3,1
Taiwan,"Foreign couple wins NT$2 million in scratch lottery
https://t.co/49ybPUqhFX https://t.co/bItRxDNTDq",99,965142000000000000,2/18/2018 8:30,Twitter Web Client,5,0,1
Taiwan,"Artificial intelligence could be Taiwan's niche in the world
https://t.co/dXsSyzcAav https://t.co/Wir0xiKV2P",108,965141000000000000,2/18/2018 8:29,Twitter Web Client,6,1,-1
Taiwan,"Digital minister vows to develop social enterprise
https://t.co/gMFG6DUWKc https://t.co/QGEhu336Z8",98,964919000000000000,2/17/2018 17:45,TweetDeck,6,0,1
Taiwan,"From beauty to reality -- four decades of environmental change
https://t.co/W4KF6Sow42 https://t.co/QVjvyZVlL8",110,964911000000000000,2/17/2018 17:15,TweetDeck,15,1,0
Taiwan,"For Hong Kongers looking for change, Taiwan an attractive option
https://t.co/vaKvBl3uD0 https://t.co/f628rwtw4i",112,964904000000000000,2/17/2018 16:45,TweetDeck,25,4,1
Taiwan,"Bucking trends, Taipei Grand Hotel revenue hits 15-year high
https://t.co/kJATUYxsrj https://t.co/yFXrHehDZh",108,964896000000000000,2/17/2018 16:15,TweetDeck,9,1,1
Taiwan,"U.S. must not accept any coercive unification moves by China: officer
https://t.co/8TVTPhucxa https://t.co/NDXmduVaqi",117,964888000000000000,2/17/2018 15:45,TweetDeck,3,0,0
Taiwan,"Disused tunnels become ecological corridor after 25 years
https://t.co/defVi9m2nL https://t.co/0wQ5qwfuGp",105,964881000000000000,2/17/2018 15:15,TweetDeck,9,0,1
Taiwan,"President Tsai addresses quake issues in New Year's Eve speech
https://t.co/Cvp2KD5LYu https://t.co/Jxt53waJA0",110,964879000000000000,2/17/2018 15:07,TweetDeck,10,3,1
Taiwan,"Would-be live-streaming stars boost agent business
https://t.co/kkwMsU7ieX https://t.co/nuNMskApEP",98,964876000000000000,2/17/2018 14:56,TweetDeck,2,1,1
Taiwan,"Would-be live-streaming stars boost agent business
https://t.co/kkwMsTPGQn https://t.co/8qknhf1pAV",98,964873000000000000,2/17/2018 14:45,TweetDeck,1,0,1
Taiwan,"[PHOTO]Cherry blossoms
https://t.co/EVpwArh7QC https://t.co/whtE2fIxML",70,964016000000000000,2/15/2018 6:00,TweetDeck,9,6,0
